host_id,host_acceptance_rate,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,instant_bookable,calculated_host_listings_count,reviews_per_month,Smoke alarm,Carbon monoxide alarm,Essentials,Kitchen,Hot water,Hangers,Dishes and silverware,Hair dryer,Wifi,Microwave,Iron,Cooking basics,Refrigerator,Bed linens,Self check-in,Shampoo,Fire extinguisher,Free street parking,Private entrance,Extra pillows and blankets,Dedicated workspace,First aid kit,Freezer,Dishwasher,Toaster,Heating,Free parking on premises,Long term stays allowed,Oven,Wine glasses,Entire home/apt,Hotel room,Private room,Shared room
6082110,0.99,21,32.75357,-117.1124,2,1.0,1.0,0.0,114.0,2,60,1,5,33,63,152,25,4.8,1,21,3.46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0
6082110,0.99,21,32.75182,-117.11355,2,1.0,1.0,0.0,99.0,2,60,1,9,29,59,148,25,5.0,1,21,3.46,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
35421658,0.99,4,32.71117,-117.16058,14,2.0,9.0,9.0,569.0,2,28,1,19,42,69,314,9,4.89,1,4,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0
172202422,0.9,13,32.79489,-117.23372,8,3.5,4.0,4.0,799.0,7,365,1,0,0,0,0,9,4.89,0,8,1.19,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
82919172,0.97,90,32.94098,-117.22362,6,2.5,3.0,3.0,454.0,3,45,1,11,18,18,58,3,5.0,1,66,0.41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0
81978912,0.98,3,32.7575751,-117.1464434,5,1.0,1.0,4.0,133.0,1,28,1,6,22,47,137,52,4.9,1,1,6.09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0
68127995,0.5,1,32.795691,-117.0664052,6,1.5,3.0,3.0,169.0,31,365,1,0,0,23,297,1,5.0,0,1,0.91,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
68127361,0.89,1,32.617186253025764,-117.0106018,1,1.0,1.0,1.0,70.0,5,29,1,0,22,52,232,6,5.0,0,1,1.57,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0
4080262,0.8,1,32.94643030999819,-117.1275423,2,1.0,1.0,0.0,100.0,31,365,1,0,0,15,249,2,5.0,0,1,0.26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0
469507665,0.99,10,32.7524,-117.24863,3,1.0,1.0,0.0,100.0,2,15,1,6,20,43,182,47,4.66,1,10,5.26,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
346549872,0.97,4,32.70143,-117.13726,8,2.0,3.0,4.0,314.0,1,45,1,11,23,39,217,53,4.92,1,2,6.07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0
436909548,1.0,1,32.78811,-117.25355,10,3.0,3.0,11.0,884.0,2,365,1,9,22,50,234,27,4.93,0,1,3.79,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
19926629,0.83,1,32.8468427,-117.2509445,5,3.0,2.0,2.0,950.0,2,28,1,0,0,7,49,5,5.0,0,1,1.01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0
34959478,0.98,51,32.69974285777037,-117.1242018,6,1.0,2.0,2.0,169.0,2,365,1,19,49,79,354,17,4.53,1,24,1.91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0
172202422,0.9,13,32.79329123159729,-117.2354563,4,1.0,2.0,2.0,376.0,1,365,1,0,9,39,47,15,4.6,0,8,1.74,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
513148697,1.0,2,32.75049793004636,-117.1185284,4,1.0,1.0,0.0,169.0,2,90,1,10,35,65,333,54,5.0,1,2,6.14,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0
42795986,1.0,8,32.80885,-117.22854,16,4.5,4.0,8.0,1035.0,3,60,1,12,25,47,149,10,5.0,0,8,1.56,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0
320281630,0.59,1,32.74501,-117.15369,4,1.0,1.0,0.0,154.0,1,1125,1,0,0,25,204,8,4.88,0,1,0.91,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
539264185,1.0,1,32.73716,-117.25113,4,1.0,1.0,1.0,222.0,2,30,1,0,0,0,73,3,4.67,1,1,0.35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0
10042227,0.97,17,32.72872,-117.13242,2,1.0,1.0,0.0,168.0,2,1125,1,17,47,73,344,7,5.0,0,8,0.91,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0
25117268,0.99,4,32.752199812565685,-117.2445717,6,2.0,2.0,3.0,186.0,2,28,1,21,48,75,75,16,5.0,0,2,2.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0
10042227,0.97,17,32.72960105,-117.1322006,2,1.0,1.0,0.0,128.0,2,1125,1,18,43,67,335,29,5.0,0,8,3.54,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0
234194182,0.18,392,32.713988046323095,-117.1609012,4,1.0,0.0,2.0,236.0,3,14,1,21,49,79,79,2,5.0,0,1,0.26,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
499662709,0.98,97,32.7817366,-117.2513562,8,2.0,3.0,5.0,502.0,1,365,1,5,24,51,326,11,5.0,1,84,1.47,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
499662709,0.98,97,32.7817366,-117.2513562,7,2.0,3.0,4.0,450.0,1,365,1,6,15,40,315,2,5.0,1,84,0.87,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
514922172,0.99,13,32.72921,-117.17003,6,1.0,3.0,3.0,173.0,2,28,1,20,47,77,350,18,4.06,1,9,2.1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
230979242,0.99,3,32.78355157967073,-117.1645365,8,2.0,3.0,5.0,379.0,3,365,1,9,28,58,145,23,5.0,0,1,2.57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0
46637397,0.99,19,32.72095,-117.2547,2,1.0,1.0,0.0,73.0,1,365,1,5,6,6,6,42,4.93,1,6,4.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0
82919172,0.97,90,32.84888356467468,-117.2724806,4,1.0,1.0,2.0,421.0,31,45,1,8,38,54,329,24,4.96,1,66,2.72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0
82919172,0.97,90,32.84814,-117.27221,8,3.5,3.0,5.0,1223.0,31,365,1,11,17,43,318,17,5.0,1,66,1.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0
82919172,0.97,90,32.84998,-117.27034,4,1.0,1.0,2.0,557.0,31,365,1,13,43,68,343,35,5.0,1,66,4.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0
82919172,0.97,90,32.84880155168043,-117.2725973,10,5.0,3.0,5.0,1413.0,3,365,1,9,28,56,321,17,4.94,1,66,1.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0
82919172,0.97,90,32.848474400307715,-117.2704222,9,2.0,3.0,5.0,997.0,31,45,1,5,35,65,340,28,5.0,1,66,3.24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0
193923198,0.91,6,32.79725,-117.24292,4,2.0,2.0,2.0,276.0,2,365,1,3,10,29,201,24,4.96,0,2,2.82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0
539745144,0.91,3,32.74139315492239,-117.2361761,2,1.5,0.0,1.0,131.0,1,365,1,14,18,18,18,8,5.0,0,3,5.45,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0
112953896,1.0,1,32.7342365571844,-117.0778536,2,1.0,1.0,1.0,113.0,1,365,1,2,16,17,127,24,4.88,0,1,5.71,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
69137362,1.0,2,32.76769986488785,-117.1054532,6,2.0,2.0,4.0,491.0,2,28,1,1,16,38,95,17,5.0,1,1,2.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0
9962820,0.99,18,32.854920207893244,-117.2560026,8,1.0,2.0,4.0,309.0,2,365,1,10,24,45,213,16,4.81,1,4,2.23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0
125250577,0.94,2,32.73216,-117.22917,4,2.0,2.0,0.0,245.0,3,4,1,6,21,51,240,1,5.0,1,1,0.34,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
72813894,0.8,4,32.70800634047129,-117.1354843,1,1.0,1.0,1.0,51.0,31,365,1,0,0,22,296,1,5.0,0,3,0.25,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0
505226465,0.98,2,32.78648422468119,-117.2530794,13,3.5,3.0,9.0,930.0,2,30,1,9,39,69,77,16,5.0,0,2,1.94,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
303576643,0.98,1,32.73896,-117.16103,4,1.0,0.0,2.0,159.0,2,360,1,9,18,39,127,42,4.9,0,1,5.41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0
282314418,0.74,13,32.81224,-117.26812,2,1.0,1.0,0.0,129.0,31,365,1,30,60,90,180,21,4.48,0,4,2.7,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
8336938,1.0,151,32.7402595,-117.2449454,8,2.0,4.0,5.0,543.0,7,365,1,5,22,45,151,17,5.0,0,55,2.06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0
126644161,0.98,2007,32.72265,-117.16577,6,2.0,2.0,5.0,304.0,2,1125,1,21,48,72,337,18,4.83,1,77,2.18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0
176643198,0.92,5,32.71308906889846,-117.071838,2,1.0,1.0,1.0,61.0,5,90,1,0,14,44,44,5,5.0,0,1,0.65,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0
499662709,0.98,97,32.7621172,-117.2518723,6,2.0,3.0,3.0,386.0,1,365,1,4,24,45,315,7,5.0,1,84,0.87,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
499662709,0.98,97,32.7621172,-117.2518723,6,2.0,3.0,3.0,365.0,1,365,1,8,21,51,321,19,4.95,1,84,2.18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
326010257,0.99,108,32.855587,-117.2475343,7,4.0,4.0,5.0,1002.0,4,365,1,10,25,55,318,3,5.0,1,65,0.42,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
43349223,1.0,109,32.743549948265645,-117.2443489,6,1.0,3.0,3.0,308.0,2,28,1,5,11,39,311,26,4.88,0,88,4.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
43476873,0.33,1,32.7164818,-117.1539423,3,1.0,1.0,2.0,119.0,31,365,1,29,59,89,364,1,5.0,0,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0
121916709,0.84,75,32.71141619435463,-117.1367741,12,3.0,4.0,8.0,592.0,3,365,1,12,25,54,321,25,4.96,0,16,2.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0
226124574,0.35,11,32.74905,-117.22338,2,1.5,1.0,1.0,133.0,5,365,1,26,53,83,240,7,5.0,0,3,1.24,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0
473558201,0.98,17,32.83622,-117.20237,8,2.0,4.0,5.0,199.0,31,365,1,0,0,0,138,2,5.0,1,11,0.44,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0
129797731,1.0,19,32.81931,-117.10065,2,2.0,1.0,1.0,48.0,31,365,1,27,56,84,260,2,5.0,0,2,0.26,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0
2772383,0.99,97,32.78842,-117.25396,2,1.0,0.0,0.0,323.0,31,365,1,29,59,89,184,3,3.67,1,66,0.67,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0
87206119,0.97,25,32.80316,-117.0814,9,4.0,4.0,4.0,356.0,31,365,1,0,24,54,83,1,5.0,0,4,0.13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0
129797731,1.0,19,32.81781,-117.09893,1,1.0,1.0,1.0,40.0,31,365,1,29,58,87,262,3,5.0,1,2,0.39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0
540588553,1.0,2,32.70919,-117.16337,4,1.0,1.0,2.0,150.0,31,356,1,29,51,51,190,1,5.0,0,1,0.28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0
113606063,1.0,3,32.7517118,-117.250951,4,1.0,2.0,2.0,232.0,2,365,1,8,30,57,237,37,5.0,1,3,4.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0
126644161,0.98,2007,32.7911,-117.17427,6,1.0,3.0,3.0,212.0,2,1125,1,12,39,65,339,5,4.4,1,77,0.82,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0
60982845,1.0,1,32.78171287405199,-117.1562927,11,2.0,4.0,7.0,585.0,2,365,1,9,26,45,196,32,5.0,0,1,5.13,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0
60451118,1.0,2,32.62036010300557,-117.0893185,9,3.0,3.0,4.0,623.0,1,365,1,6,21,42,118,16,4.94,0,1,2.06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0
499662709,0.98,97,32.76084,-117.25065,7,3.0,3.0,5.0,437.0,1,365,1,2,20,41,310,19,4.95,1,84,2.45,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
3017970,0.42,252,32.7800066,-117.2517912,10,3.0,3.0,6.0,735.0,3,365,1,3,15,29,256,1,4.0,0,162,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
113421970,0.99,83,32.82113087,-117.2735793,8,2.5,3.0,5.0,360.0,1,999,1,6,18,46,264,1,5.0,1,79,0.46,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0
528376079,1.0,6,32.75064741880234,-117.1218973,2,1.0,1.0,2.0,60.0,31,365,1,30,60,90,90,1,5.0,0,5,0.14,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0
187180054,0.98,2,32.865282031988706,-117.2332501,3,1.0,0.0,2.0,143.0,31,90,1,3,5,26,301,3,5.0,0,1,0.41,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
85014961,0.97,2,32.7612,-117.08008,3,1.0,1.0,0.0,75.0,1,1125,1,1,1,1,1,2,5.0,1,1,0.3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0
121116863,1.0,3,32.80897,-117.16587,8,2.0,3.0,4.0,154.0,31,365,1,0,21,51,132,2,5.0,0,1,0.3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0
64536515,1.0,14,32.75076295,-117.2446406,9,2.0,2.0,3.0,275.0,1,30,1,2,10,33,70,68,4.91,1,10,8.46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0
541189886,0.61,2,32.918822768623414,-117.1837563,1,1.0,1.0,1.0,65.0,6,90,1,0,12,42,42,3,5.0,0,2,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
11460825,1.0,6,32.7452633,-117.1059017,2,1.0,0.0,1.0,72.0,31,180,1,0,4,4,42,10,4.6,1,4,1.24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0
2772383,0.99,97,32.76234,-117.25172,5,2.0,2.0,4.0,656.0,3,365,1,29,51,78,353,4,4.0,1,66,0.53,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0
528376079,1.0,6,32.75047,-117.12171,2,1.0,1.0,3.0,75.0,31,1125,1,30,60,90,90,2,5.0,0,5,0.24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
541140862,0.22,7,32.84055,-117.28117,2,1.0,1.0,0.0,190.0,32,365,1,0,14,44,224,2,4.0,0,7,0.63,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0
147276739,0.99,170,32.8082539,-117.2353115,2,1.0,1.0,1.0,139.0,1,365,1,3,30,30,60,17,4.88,1,65,2.59,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
16885391,1.0,2,32.868251626230844,-117.2416464,7,2.0,3.0,0.0,363.0,4,365,1,6,21,40,120,6,5.0,1,1,0.93,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
344420087,0.97,2,32.75343,-117.10087,4,1.0,2.0,2.0,178.0,4,365,1,0,0,0,0,9,5.0,0,2,3.65,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0
386947387,0.73,2,32.723876793436546,-117.2559296,4,2.0,2.0,0.0,650.0,1,365,1,13,29,59,149,8,5.0,0,2,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
336396789,0.33,17,32.79636,-117.23885,4,1.0,1.0,0.0,141.0,2,365,1,0,5,35,125,5,4.6,0,15,0.62,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
474062421,0.98,16,32.78998,-117.12344,8,2.0,3.0,4.0,310.0,1,365,1,14,39,69,74,20,5.0,0,1,3.03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0
43349223,1.0,109,32.79459,-117.20541,12,3.5,5.0,8.0,983.0,2,28,1,8,19,31,31,55,4.93,0,88,6.76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0
211892140,1.0,19,32.69626,-117.06667,10,2.0,4.0,5.0,470.0,2,365,1,5,25,52,327,27,4.93,0,6,3.21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
9880926,0.97,2,32.751343425914136,-117.1310258,4,1.0,0.0,2.0,115.0,7,365,1,0,9,18,18,31,4.97,0,2,4.35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0
84939987,0.99,14,32.741476,-117.12209,4,1.0,2.0,2.0,151.0,2,365,1,13,43,51,51,23,4.83,1,1,2.76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
22435857,0.95,9,32.7359159,-117.1306361,8,3.0,3.0,4.0,431.0,1,365,1,16,33,39,39,25,5.0,0,3,3.21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
154594410,0.83,1,32.7119477,-117.0216703,5,2.0,2.0,0.0,145.0,2,365,1,0,0,21,296,2,5.0,0,1,0.34,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0
541569666,0.82,1,32.860931877758205,-117.1872839,8,2.0,4.0,6.0,285.0,3,3,1,18,31,53,53,12,5.0,0,1,1.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
348089487,1.0,189,32.78327299516468,-117.2527777,9,2.0,2.0,0.0,605.0,2,365,1,30,60,90,341,25,4.8,1,40,3.22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
39150333,1.0,12,32.74246,-117.132151,4,1.0,2.0,2.0,46.0,1,1125,1,7,17,46,286,10,4.8,1,9,1.24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0
8336938,1.0,151,32.7942815,-117.2437971,6,2.0,2.0,3.0,379.0,7,365,1,10,23,45,303,28,4.96,0,55,3.35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0
22435857,0.95,9,32.73515108639238,-117.1302822,3,1.0,1.0,0.0,124.0,31,365,1,0,7,37,127,2,4.5,0,3,0.57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0
471188701,0.99,80,32.762909,-117.252299,8,2.0,3.0,5.0,1365.0,1,365,1,1,2,12,278,5,4.8,0,70,0.71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0
259091235,1.0,14,32.72235,-117.13211,10,3.0,5.0,5.0,553.0,2,365,1,11,29,42,310,21,5.0,1,4,3.03,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0
22435857,0.95,9,32.7359159,-117.1306361,4,1.0,1.0,2.0,107.0,31,365,1,3,26,56,95,2,5.0,0,3,0.37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0
471188701,0.99,80,32.780233,-117.253347,7,2.0,3.0,4.0,1405.0,1,365,1,5,27,49,300,12,5.0,0,70,2.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0
539745144,0.91,3,32.74105,-117.23453,2,1.5,0.0,1.0,119.0,1,1125,1,11,35,64,64,27,4.96,0,3,3.27,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0
26860,0.98,58,32.72623220411004,-117.1683442,1,1.5,1.0,1.0,55.0,1,1125,1,30,59,89,188,33,4.55,0,2,3.93,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
